PREDATOR PREY
Puncturella_noachina Sediment
Retusa_obtusata Laminaria_solidungula
Retusa_obtusata Halicryptus_spinulosus
Retusa_obtusata Priapulus_caudatus
Retusa_obtusata Sipunculida
Retusa_obtusata Urticina_eques
Retusa_obtusata Hormathia_nodosa
Retusa_obtusata Phytodetritus
Retusa_obtusata Sediment
Solariella_varicosa Laminaria_solidungula
Solariella_varicosa Phytodetritus
Solariella_varicosa Sediment
Trophon_clathratus Fucus_distichus
Trophon_clathratus Pylaiella_littoralis
Trophon_clathratus Chordaria_flagelliformis
Trophon_clathratus Acrosiphonia
Trophon_clathratus Alaria_esculenta
Trophon_clathratus Laminaria_saccharina
Trophon_clathratus Laminaria_digitata
Trophon_clathratus Saccorhiza_dermatodea
Trophon_clathratus Laminaria_solidungula
Trophon_clathratus Phycodrys_rubens
Trophon_clathratus Ptilta_gunneri
Trophon_clathratus Fimbrifolium_dichotomum
Trophon_clathratus Desmarestia_aculeata
Trophon_clathratus Palmaria_palmata
Trophon_clathratus Devaleraea_ramentacea
Trophon_clathratus Turnerella_pennyi
Trophon_clathratus Desmarestia_viridis
Trophon_clathratus Sediment
Arctinula_groenlandica POM
Arctinula_groenlandica Phytodetritus
Astarte_borealis POM
Astarte_borealis Phytodetritus
Astarte_montagui POM
Astarte_montagui Phytodetritus
Axinopsida_orbiculata POM
Axinopsida_orbiculata Phytodetritus
Boreacola_maltzani POM
Boreacola_maltzani Phytodetritus
Ciliatocardium_ciliatum POM
Ciliatocardium_ciliatum Phytodetritus
Diplodonta_torelli POM
Diplodonta_torelli Phytodetritus
Ennucula_tenuis POM
Ennucula_tenuis Phytodetritus
Hiatella_arctica POM
Hiatella_arctica Phytodetritus
Liocyma_fluctuosa POM
Liocyma_fluctuosa Phytodetritus
Lyonsia_arenosa POM
Lyonsia_arenosa Phytodetritus
Macoma_calcarea POM
Macoma_calcarea Phytodetritus
Macoma_moesta POM
Macoma_moesta Phytodetritus
Musculus_corrugatus POM
Musculus_corrugatus Phytodetritus
Musculus_discors POM
Musculus_discors Phytodetritus
Mya_truncata POM
Mya_truncata Phytodetritus
Nuculana_minuta POM
Nuculana_minuta Phytodetritus
Nuculana_pernula POM
Nuculana_pernula Phytodetritus
Pandora_glacialis POM
Pandora_glacialis Phytodetritus
Serripes_groenlandicus POM
Serripes_groenlandicus Phytodetritus
Thracia_myopsis POM
Thracia_myopsis Phytodetritus
Thyasira_dunbari POM
Thyasira_dunbari Phytodetritus
Thyasira_gouldi POM
Thyasira_gouldi Phytodetritus
Yoldia_hyperborea POM
Yoldia_hyperborea Phytodetritus
Yoldiella_frigida POM
Yoldiella_frigida Phytodetritus
Yoldiella_lenticula POM
Yoldiella_lenticula Phytodetritus
Yoldiella_solidula POM
Yoldiella_solidula Phytodetritus
Ophiocten_sericeum Laminaria_saccharina
Ophiocten_sericeum Laminaria_digitata
Ophiocten_sericeum Haliclona
Ophiocten_sericeum Harmothoe_imbricata
Ophiocten_sericeum Heteromastus_filiformis
Ophiocten_sericeum Ophiocten_sericeum
Ophiocten_sericeum Ophiopholis_aculeata
Ophiocten_sericeum Ophiura_robusta
Ophiocten_sericeum Styela_rustica
Ophiocten_sericeum Halocynthia_pyriformis
Ophiocten_sericeum Urticina_eques
Ophiocten_sericeum Hormathia_nodosa
Ophiocten_sericeum POM
Ophiocten_sericeum Phytodetritus
Ophiocten_sericeum Sediment
Ophiopholis_aculeata POM
Ophiopholis_aculeata Phytodetritus
Ophiopholis_aculeata Sediment
Ophiura_robusta Haliclona
Ophiura_robusta Urticina_eques
Ophiura_robusta Hormathia_nodosa
Ophiura_robusta POM
Ophiura_robusta Phytodetritus
Ophiura_robusta Sediment
Strongylocentrotus_pallidus Fucus_distichus
Strongylocentrotus_pallidus Pylaiella_littoralis
Strongylocentrotus_pallidus Chordaria_flagelliformis
Strongylocentrotus_pallidus Acrosiphonia
Strongylocentrotus_pallidus Alaria_esculenta
Strongylocentrotus_pallidus Laminaria_saccharina
Strongylocentrotus_pallidus Laminaria_digitata
Strongylocentrotus_pallidus Saccorhiza_dermatodea
Strongylocentrotus_pallidus Laminaria_solidungula
Strongylocentrotus_pallidus Phycodrys_rubens
Strongylocentrotus_pallidus Ptilta_gunneri
Strongylocentrotus_pallidus Fimbrifolium_dichotomum
Strongylocentrotus_pallidus Desmarestia_aculeata
Strongylocentrotus_pallidus Palmaria_palmata
Strongylocentrotus_pallidus Devaleraea_ramentacea
Strongylocentrotus_pallidus Turnerella_pennyi
Strongylocentrotus_pallidus Desmarestia_viridis
Strongylocentrotus_pallidus Haliclona
Strongylocentrotus_pallidus Styela_rustica
Strongylocentrotus_pallidus Halocynthia_pyriformis
Strongylocentrotus_pallidus Urticina_eques
Strongylocentrotus_pallidus Hormathia_nodosa
Strongylocentrotus_pallidus POM
Strongylocentrotus_pallidus Phytodetritus
Strongylocentrotus_pallidus Sediment
Strongylocentrotus_droebachiensis Fucus_distichus
Strongylocentrotus_droebachiensis Pylaiella_littoralis
Strongylocentrotus_droebachiensis Chordaria_flagelliformis
Strongylocentrotus_droebachiensis Acrosiphonia
Strongylocentrotus_droebachiensis Alaria_esculenta
Strongylocentrotus_droebachiensis Laminaria_saccharina
Strongylocentrotus_droebachiensis Laminaria_digitata
Strongylocentrotus_droebachiensis Saccorhiza_dermatodea
Strongylocentrotus_droebachiensis Laminaria_solidungula
Strongylocentrotus_droebachiensis Phycodrys_rubens
Strongylocentrotus_droebachiensis Ptilta_gunneri
Strongylocentrotus_droebachiensis Fimbrifolium_dichotomum
Strongylocentrotus_droebachiensis Desmarestia_aculeata
Strongylocentrotus_droebachiensis Palmaria_palmata
Strongylocentrotus_droebachiensis Devaleraea_ramentacea
Strongylocentrotus_droebachiensis Turnerella_pennyi
Strongylocentrotus_droebachiensis Desmarestia_viridis
Strongylocentrotus_droebachiensis Haliclona
Strongylocentrotus_droebachiensis Halocynthia_pyriformis
Strongylocentrotus_droebachiensis Urticina_eques
Strongylocentrotus_droebachiensis Hormathia_nodosa
Strongylocentrotus_droebachiensis POM
Strongylocentrotus_droebachiensis Phytodetritus
Strongylocentrotus_droebachiensis Sediment
Crossaster_papposus Fucus_distichus
Crossaster_papposus Laminaria_saccharina
Crossaster_papposus Laminaria_digitata
Crossaster_papposus Aglaophamus_malmgreni
Crossaster_papposus Ampharete_finmarchica
Crossaster_papposus Brada_inhabilis
Crossaster_papposus Brada_villosa
Crossaster_papposus Bylgides_elegans
Crossaster_papposus Bylgides_groenlandica
Crossaster_papposus Capitella_capitata
Crossaster_papposus Chaetozone
Crossaster_papposus Chone
Crossaster_papposus Circeis
Crossaster_papposus Cossura_longocirrata
Crossaster_papposus Diplocirrus_hirsutus
Crossaster_papposus Eteone
Crossaster_papposus Euchone
Crossaster_papposus Gattyana_cirrhosa
Crossaster_papposus Glycera_capitata
Crossaster_papposus Harmothoe_imbricata
Crossaster_papposus Heteromastus_filiformis
Crossaster_papposus Leitoscoloplos_mammosus
Crossaster_papposus Levinsenia_gracilis
Crossaster_papposus Lumbrineris
Crossaster_papposus Lysippe_labiata
Crossaster_papposus Nephtys_ciliata
Crossaster_papposus Nereimyra_punctata
Crossaster_papposus Nereis_zonata
Crossaster_papposus Pholoe_assimilis
Crossaster_papposus Phyllodoce
Crossaster_papposus Polydora
Crossaster_papposus Prionospio_cirrifera
Crossaster_papposus Sabellides_octocirrata
Crossaster_papposus Samytha_sexcirrata
Crossaster_papposus Scoletoma_fragilis
Crossaster_papposus Scoloplos_armiger
Crossaster_papposus Spio
Crossaster_papposus Terebellides_stroemi
Crossaster_papposus Thelepus_cincinnatus
Crossaster_papposus Halicryptus_spinulosus
Crossaster_papposus Priapulus_caudatus
Crossaster_papposus Sipunculida
Crossaster_papposus Pycnogonida
Crossaster_papposus Chaetoderma
Crossaster_papposus Tonicella_marmorea
Crossaster_papposus Tonicella_rubra
Crossaster_papposus Axinopsida_orbiculata
Crossaster_papposus Boreacola_maltzani
Crossaster_papposus Ciliatocardium_ciliatum
Crossaster_papposus Diplodonta_torelli
Crossaster_papposus Ophiocten_sericeum
Crossaster_papposus Ophiopholis_aculeata
Crossaster_papposus Ophiura_robusta
Crossaster_papposus Strongylocentrotus_pallidus
Crossaster_papposus Strongylocentrotus_droebachiensis
Crossaster_papposus Crossaster_papposus
Crossaster_papposus Henricia
Crossaster_papposus Phytodetritus
Crossaster_papposus Sediment
Henricia Fucus_distichus
Henricia Pylaiella_littoralis
Henricia Chordaria_flagelliformis
Henricia Acrosiphonia
Henricia Alaria_esculenta
Henricia Laminaria_saccharina
Henricia Laminaria_digitata
Henricia Saccorhiza_dermatodea
Henricia Laminaria_solidungula
Henricia Phycodrys_rubens
Henricia Ptilta_gunneri
Henricia Fimbrifolium_dichotomum
Henricia Desmarestia_aculeata
Henricia Palmaria_palmata
Henricia Devaleraea_ramentacea
Henricia Turnerella_pennyi
Henricia Desmarestia_viridis
Henricia Phytodetritus
Henricia Sediment
Styela_rustica POM
Styela_rustica Phytodetritus
Styela_rustica Sediment
Halocynthia_pyriformis POM
Halocynthia_pyriformis Phytodetritus
Halocynthia_pyriformis Sediment
Urticina_eques POM
Urticina_eques Phytodetritus
Urticina_eques Sediment
Hormathia_nodosa POM
Hormathia_nodosa Phytodetritus
Hormathia_nodosa Sediment
Pandalus_borealis.1 Calanus_finnmarchicus
Pandalus_borealis.1 Calanus_glacialis
Pandalus_borealis.1 Calanus_hyperboreus
Pandalus_borealis.1 Clione_limacina
Pandalus_borealis.1 Limacina_helicina
Pandalus_borealis.1 POM
Sabinea_septemcarinata Calanus_finnmarchicus
Sabinea_septemcarinata Calanus_glacialis
Sabinea_septemcarinata Calanus_hyperboreus
Sabinea_septemcarinata POM
Lebbeus_polaris.1 Phaeocystis_pouchetii
Lebbeus_polaris.1 Chaetoceros_socialis
Lebbeus_polaris.1 Thalassiosira_nordenskioeldii
Lebbeus_polaris.1 Fragilariopsis
Lebbeus_polaris.1 Protoperidinium
Lebbeus_polaris.1 Gymnodinium
Lebbeus_polaris.1 Dinobryon_balticum
Lebbeus_polaris.1 Thalassiosira_antarctica
Lebbeus_polaris.1 Cylindrotheca_closterium
Lebbeus_polaris.1 Chaetoceros
Lebbeus_polaris.1 Coccolithus_pleagicus
Lebbeus_polaris.1 Globoquadriana_pachyderma
Lebbeus_polaris.1 Globigerinita_bradyi
Lebbeus_polaris.1 Globigerina_quinqueloba
Lebbeus_polaris.1 Nitzschia_frigida
Lebbeus_polaris.1 Pleurosigma_stuxbergii
Lebbeus_polaris.1 Cylindrotheca_closterium.1
Lebbeus_polaris.1 Navicula_pelagica
Lebbeus_polaris.1 Entomoneis
Lebbeus_polaris.1 Cocconeis
Lebbeus_polaris.1 Dinophysis_acuta
Lebbeus_polaris.1 Calanus_finnmarchicus
Lebbeus_polaris.1 POM
Sclerocrangon_boreas Phaeocystis_pouchetii
Sclerocrangon_boreas Chaetoceros_socialis
Sclerocrangon_boreas Thalassiosira_nordenskioeldii
Sclerocrangon_boreas Fragilariopsis
Sclerocrangon_boreas Protoperidinium
Sclerocrangon_boreas Gymnodinium
Sclerocrangon_boreas Dinobryon_balticum
Sclerocrangon_boreas Thalassiosira_antarctica
Sclerocrangon_boreas Cylindrotheca_closterium
Sclerocrangon_boreas Chaetoceros
Sclerocrangon_boreas Coccolithus_pleagicus
Sclerocrangon_boreas Globoquadriana_pachyderma
Sclerocrangon_boreas Globigerinita_bradyi
Sclerocrangon_boreas Globigerina_quinqueloba
Sclerocrangon_boreas Nitzschia_frigida
Sclerocrangon_boreas Pleurosigma_stuxbergii
Sclerocrangon_boreas Cylindrotheca_closterium.1
Sclerocrangon_boreas Navicula_pelagica
Sclerocrangon_boreas Entomoneis
Sclerocrangon_boreas Cocconeis
Sclerocrangon_boreas Dinophysis_acuta
Sclerocrangon_boreas POM
Spirontocaris_spinus.1 Phaeocystis_pouchetii
Spirontocaris_spinus.1 Chaetoceros_socialis
Spirontocaris_spinus.1 Thalassiosira_nordenskioeldii
Spirontocaris_spinus.1 Fragilariopsis
Spirontocaris_spinus.1 Protoperidinium
Spirontocaris_spinus.1 Gymnodinium
Spirontocaris_spinus.1 Dinobryon_balticum
Spirontocaris_spinus.1 Thalassiosira_antarctica
Spirontocaris_spinus.1 Cylindrotheca_closterium
Spirontocaris_spinus.1 Chaetoceros
Spirontocaris_spinus.1 Coccolithus_pleagicus
Spirontocaris_spinus.1 Globoquadriana_pachyderma
Spirontocaris_spinus.1 Globigerinita_bradyi
Spirontocaris_spinus.1 Globigerina_quinqueloba
Spirontocaris_spinus.1 Nitzschia_frigida
Spirontocaris_spinus.1 Pleurosigma_stuxbergii
Spirontocaris_spinus.1 Cylindrotheca_closterium.1
Spirontocaris_spinus.1 Navicula_pelagica
Spirontocaris_spinus.1 Entomoneis
Spirontocaris_spinus.1 Cocconeis
Spirontocaris_spinus.1 Dinophysis_acuta
Boreogadus_saida Calanus_finnmarchicus
Boreogadus_saida Onacea_borealis
Boreogadus_saida Bradyidius_similis
Boreogadus_saida Microcalanus_pusillus
Boreogadus_saida Copepoda_nauplii
Boreogadus_saida Metridia_longa
Boreogadus_saida Metridia_lucens
Boreogadus_saida Calanus_glacialis
Boreogadus_saida Calanus_hyperboreus
Boreogadus_saida Pseudocalanus
Boreogadus_saida Oithona_similis
Boreogadus_saida Clione_limacina
Boreogadus_saida Limacina_helicina
Boreogadus_saida Gaidius_tenuispinus
Boreogadus_saida Bradyidius_similis.1
Boreogadus_saida Xanthocalanus
Boreogadus_saida Thysanoessa_raschii
Boreogadus_saida Thysanoessa_longicaudata
Boreogadus_saida Thysanoessa_inermis
Boreogadus_saida Meganyctiphanes_norvegica
Boreogadus_saida Boreogadus_saida
Boreogadus_saida Reinhardtius_hipoglossoides
Boreogadus_saida Sebastes_mentella
Gadus_morhua Thysanoessa_raschii
Gadus_morhua Thysanoessa_longicaudata
Gadus_morhua Thysanoessa_inermis
Gadus_morhua Themisto_libellula
Gadus_morhua Themisto_abyssorum
Gadus_morhua Boremysis_arctica
Gadus_morhua Neoscolecithrix_farrani
Gadus_morhua Mertensia_ovum
Gadus_morhua Beroe_cucumis
Gadus_morhua Meganyctiphanes_norvegica
Gadus_morhua Boreomysis_arctica
Gadus_morhua Ischyroceros
Gadus_morhua Gammarus_setosus
Gadus_morhua Gammarellus_homari
Gadus_morhua Onisimus_littoralis
Gadus_morhua Anonyx_nugax
Gadus_morhua Anonyx_sarsi
Gadus_morhua Arrhis_phyllonyx
Gadus_morhua Brachydiastylis_resima
Gadus_morhua Caprella_septentrionalis
Gadus_morhua Corophium_crassicorne
Gadus_morhua Diastylis_goodsiri
Gadus_morhua Diastylis_lucifera
Gadus_morhua Diastylis_rathkii
Gadus_morhua Eryhtrops_erythropthalma
Gadus_morhua Eualus_gaimardi
Gadus_morhua Gammarus_setosus.1
Gadus_morhua Halirages_fulvocinctus
Gadus_morhua Hyas_araneus
Gadus_morhua Ischyrocerus_anguipes
Gadus_morhua Janira
Gadus_morhua Lamprops_fuscatus
Gadus_morhua Lebbeus_polaris
Gadus_morhua Melita_dentata
Gadus_morhua Melita_formosa
Gadus_morhua Melita_palmata
Gadus_morhua Monoculodes_borealis
Gadus_morhua Monoculodes_longirostris
Gadus_morhua Munna
Gadus_morhua Munnopsis
Gadus_morhua Mysis_oculata
Gadus_morhua Onisimus_caricus
Gadus_morhua Onisimus_edwardsi
Gadus_morhua Orchomenella_minuta
Gadus_morhua Pagurus_pubescens
Gadus_morhua Pandalus_borealis
Gadus_morhua Parapleustes_assimilis
Gadus_morhua Parapleustes_bicuspis
Gadus_morhua Parapleustes_monocuspis
Gadus_morhua Paroediceros_lynceus
Gadus_morhua Pleustes_panoplus
Gadus_morhua Pleusymtes_glabroides
Gadus_morhua Pontoporeia_femorata
Gadus_morhua Rhachotropis_inflata
Gadus_morhua Spirontocaris_spinus
Gadus_morhua Spirontocaris_turgida
Gadus_morhua Stilomysis_grandis
Gadus_morhua Syrrhoe_crenulata
Gadus_morhua Tanaidacea
Gadus_morhua Unciola_leucopis
Gadus_morhua Weyprechtia_pinguis
Gadus_morhua Boreogadus_saida
Gadus_morhua Gadus_morhua
Gadus_morhua Reinhardtius_hipoglossoides
Gadus_morhua Hipoglossoides_platessoides
Gadus_morhua Lycodes
Gadus_morhua Sebastes_mentella
Gadus_morhua Liparis_liparis
Gadus_morhua Anisarchus_medius
Gadus_morhua Lumpenus_lampretaeformis
Gadus_morhua Leptagonus_decagonus
Gadus_morhua Leptoclinus_maculatus
Gadus_morhua Liparis_fabricii
Gadus_morhua Artediellus_europeus
Gadus_morhua Careproctus_reinhardti
Gadus_morhua Sebastes_marinus
Gadus_morhua Mallotus_villosus
Gadus_morhua Eumicotremus_derjugini
Gadus_morhua Raja_clavata
Gadus_morhua Myoxocephalus_scorpius
Gadus_morhua Liparis_liparis.1
Gadus_morhua Anarhichas_lupus
Gadus_morhua Gymnocanthus_tricuspis
Reinhardtius_hipoglossoides Thysanoessa_raschii
Reinhardtius_hipoglossoides Thysanoessa_longicaudata
Reinhardtius_hipoglossoides Thysanoessa_inermis
Reinhardtius_hipoglossoides Meganyctiphanes_norvegica
Reinhardtius_hipoglossoides Lebbeus_polaris
Reinhardtius_hipoglossoides Pandalus_borealis
Reinhardtius_hipoglossoides Pandalus_borealis.1
Reinhardtius_hipoglossoides Sabinea_septemcarinata
Reinhardtius_hipoglossoides Lebbeus_polaris.1
Reinhardtius_hipoglossoides Sclerocrangon_boreas
Reinhardtius_hipoglossoides Spirontocaris_spinus.1
Reinhardtius_hipoglossoides Boreogadus_saida
Reinhardtius_hipoglossoides Sebastes_mentella
Hipoglossoides_platessoides Aglaophamus_malmgreni
Hipoglossoides_platessoides Ampharete_finmarchica
Hipoglossoides_platessoides Brada_inhabilis
Hipoglossoides_platessoides Brada_villosa
Hipoglossoides_platessoides Bylgides_elegans
Hipoglossoides_platessoides Bylgides_groenlandica
Hipoglossoides_platessoides Capitella_capitata
Hipoglossoides_platessoides Chaetozone
Hipoglossoides_platessoides Chone
Hipoglossoides_platessoides Circeis
Hipoglossoides_platessoides Cossura_longocirrata
Hipoglossoides_platessoides Diplocirrus_hirsutus
Hipoglossoides_platessoides Eteone
Hipoglossoides_platessoides Euchone
Hipoglossoides_platessoides Gattyana_cirrhosa
Hipoglossoides_platessoides Glycera_capitata
Hipoglossoides_platessoides Harmothoe_imbricata
Hipoglossoides_platessoides Heteromastus_filiformis
Hipoglossoides_platessoides Leitoscoloplos_mammosus
Hipoglossoides_platessoides Levinsenia_gracilis
Hipoglossoides_platessoides Lumbrineris
Hipoglossoides_platessoides Lysippe_labiata
Hipoglossoides_platessoides Nephtys_ciliata
Hipoglossoides_platessoides Nereimyra_punctata
Hipoglossoides_platessoides Nereis_zonata
Hipoglossoides_platessoides Pholoe_assimilis
Hipoglossoides_platessoides Phyllodoce
Hipoglossoides_platessoides Polydora
Hipoglossoides_platessoides Prionospio_cirrifera
Hipoglossoides_platessoides Sabellides_octocirrata
Hipoglossoides_platessoides Samytha_sexcirrata
Hipoglossoides_platessoides Scoletoma_fragilis
Hipoglossoides_platessoides Scoloplos_armiger
Hipoglossoides_platessoides Spio
Hipoglossoides_platessoides Terebellides_stroemi
Lycodes Halirages_fulvocinctus
Lycodes Ischyrocerus_anguipes
Lycodes Janira
Lycodes Lamprops_fuscatus
Lycodes Parapleustes_bicuspis
Lycodes Parapleustes_monocuspis
Lycodes Paroediceros_lynceus
Lycodes Pleustes_panoplus
Lycodes Pleusymtes_glabroides
Lycodes Pontoporeia_femorata
Lycodes Rhachotropis_inflata
Lycodes Spirontocaris_spinus
Lycodes Spirontocaris_turgida
Lycodes Stilomysis_grandis
Lycodes Syrrhoe_crenulata
Lycodes Tanaidacea
Lycodes Unciola_leucopis
Lycodes Weyprechtia_pinguis
Lycodes Thelepus_cincinnatus
Sebastes_mentella Thysanoessa_raschii
Sebastes_mentella Thysanoessa_longicaudata
Sebastes_mentella Thysanoessa_inermis
Sebastes_mentella Meganyctiphanes_norvegica
Sebastes_mentella Lebbeus_polaris
Sebastes_mentella Pandalus_borealis
Sebastes_mentella Pandalus_borealis.1
Sebastes_mentella Sabinea_septemcarinata
Sebastes_mentella Lebbeus_polaris.1
Sebastes_mentella Sclerocrangon_boreas
Sebastes_mentella Spirontocaris_spinus.1
Sebastes_mentella Boreogadus_saida
Sebastes_mentella Reinhardtius_hipoglossoides
Liparis_liparis Lebbeus_polaris
Liparis_liparis Pandalus_borealis
Liparis_liparis Aglaophamus_malmgreni
Liparis_liparis Ampharete_finmarchica
Liparis_liparis Brada_inhabilis
Liparis_liparis Brada_villosa
Liparis_liparis Bylgides_elegans
Liparis_liparis Bylgides_groenlandica
Liparis_liparis Capitella_capitata
Liparis_liparis Chaetozone
Liparis_liparis Chone
Liparis_liparis Circeis
Liparis_liparis Cossura_longocirrata
Liparis_liparis Diplocirrus_hirsutus
Liparis_liparis Eteone
Liparis_liparis Euchone
Liparis_liparis Gattyana_cirrhosa
Liparis_liparis Glycera_capitata
Liparis_liparis Harmothoe_imbricata
Liparis_liparis Heteromastus_filiformis
Liparis_liparis Leitoscoloplos_mammosus
Liparis_liparis Levinsenia_gracilis
Liparis_liparis Lumbrineris
Liparis_liparis Lysippe_labiata
Liparis_liparis Nephtys_ciliata
Liparis_liparis Nereimyra_punctata
Liparis_liparis Nereis_zonata
Liparis_liparis Pholoe_assimilis
Liparis_liparis Phyllodoce
Liparis_liparis Polydora
Liparis_liparis Prionospio_cirrifera
Liparis_liparis Sabellides_octocirrata
Liparis_liparis Samytha_sexcirrata
Liparis_liparis Scoletoma_fragilis
Liparis_liparis Scoloplos_armiger
Liparis_liparis Spio
Liparis_liparis Terebellides_stroemi
Liparis_liparis Thelepus_cincinnatus
Liparis_liparis Pandalus_borealis.1
Liparis_liparis Sabinea_septemcarinata
Liparis_liparis Lebbeus_polaris.1
Liparis_liparis Sclerocrangon_boreas
Liparis_liparis Spirontocaris_spinus.1
Anisarchus_medius Hyas_araneus
Anisarchus_medius Buccinum_scalariforme
Anisarchus_medius Buccinum_terranovae
Anisarchus_medius Buccinum_undatum
Anisarchus_medius Ophiocten_sericeum
Anisarchus_medius Ophiopholis_aculeata
Anisarchus_medius Ophiura_robusta
Anisarchus_medius Strongylocentrotus_pallidus
Anisarchus_medius Strongylocentrotus_droebachiensis
Anisarchus_medius Crossaster_papposus
Anisarchus_medius Henricia
Anisarchus_medius Liparis_liparis
Anisarchus_medius Anisarchus_medius
Anisarchus_medius Lumpenus_lampretaeformis
Anisarchus_medius Leptagonus_decagonus
Anisarchus_medius Leptoclinus_maculatus
Anisarchus_medius Liparis_fabricii
Anisarchus_medius Artediellus_europeus
Anisarchus_medius Careproctus_reinhardti
Anisarchus_medius Sebastes_marinus
Anisarchus_medius Mallotus_villosus
Anisarchus_medius Eumicotremus_derjugini
Lumpenus_lampretaeformis Astarte_borealis
Lumpenus_lampretaeformis Astarte_montagui
Lumpenus_lampretaeformis Axinopsida_orbiculata
Lumpenus_lampretaeformis Boreacola_maltzani
Lumpenus_lampretaeformis Ciliatocardium_ciliatum
Lumpenus_lampretaeformis Diplodonta_torelli
Lumpenus_lampretaeformis Ennucula_tenuis
Lumpenus_lampretaeformis Hiatella_arctica
Lumpenus_lampretaeformis Liocyma_fluctuosa
Lumpenus_lampretaeformis Lyonsia_arenosa
Lumpenus_lampretaeformis Macoma_calcarea
Lumpenus_lampretaeformis Macoma_moesta
Lumpenus_lampretaeformis Musculus_corrugatus
Lumpenus_lampretaeformis Musculus_discors
Lumpenus_lampretaeformis Nuculana_minuta
Lumpenus_lampretaeformis Nuculana_pernula
Lumpenus_lampretaeformis Pandora_glacialis
Lumpenus_lampretaeformis Serripes_groenlandicus
Lumpenus_lampretaeformis Thracia_myopsis
Lumpenus_lampretaeformis Thyasira_dunbari
Lumpenus_lampretaeformis Thyasira_gouldi
Lumpenus_lampretaeformis Yoldia_hyperborea
Lumpenus_lampretaeformis Yoldiella_frigida
Lumpenus_lampretaeformis Yoldiella_lenticula
Lumpenus_lampretaeformis Yoldiella_solidula
Lumpenus_lampretaeformis Ophiocten_sericeum
Lumpenus_lampretaeformis Ophiopholis_aculeata
Lumpenus_lampretaeformis Ophiura_robusta
Leptagonus_decagonus Glycera_capitata
Leptagonus_decagonus Harmothoe_imbricata
Leptagonus_decagonus Heteromastus_filiformis
Leptagonus_decagonus Leitoscoloplos_mammosus
Leptagonus_decagonus Levinsenia_gracilis
Leptagonus_decagonus Lumbrineris
Leptagonus_decagonus Lysippe_labiata
Leptagonus_decagonus Nephtys_ciliata
Leptagonus_decagonus Nereimyra_punctata
Leptagonus_decagonus Nereis_zonata
Leptagonus_decagonus Pholoe_assimilis
Leptagonus_decagonus Phyllodoce
Leptagonus_decagonus Polydora
Leptoclinus_maculatus Lebbeus_polaris
Leptoclinus_maculatus Pandalus_borealis
Leptoclinus_maculatus Nephtys_ciliata
Leptoclinus_maculatus Nereimyra_punctata
Leptoclinus_maculatus Nereis_zonata
Leptoclinus_maculatus Pandalus_borealis.1
Leptoclinus_maculatus Sabinea_septemcarinata
Leptoclinus_maculatus Lebbeus_polaris.1
Liparis_fabricii Lebbeus_polaris
Liparis_fabricii Pandalus_borealis
Liparis_fabricii Pandalus_borealis.1
Liparis_fabricii Sabinea_septemcarinata
Liparis_fabricii Lebbeus_polaris.1
Artediellus_europeus Thysanoessa_raschii
Artediellus_europeus Thysanoessa_longicaudata
Artediellus_europeus Thysanoessa_inermis
Artediellus_europeus Meganyctiphanes_norvegica
Careproctus_reinhardti Thysanoessa_raschii
Careproctus_reinhardti Thysanoessa_longicaudata
Sebastes_marinus Thysanoessa_raschii
Sebastes_marinus Thysanoessa_longicaudata
Sebastes_marinus Thysanoessa_inermis
Sebastes_marinus Themisto_libellula
Sebastes_marinus Themisto_abyssorum
Sebastes_marinus Boremysis_arctica
Sebastes_marinus Neoscolecithrix_farrani
Sebastes_marinus Mertensia_ovum
Sebastes_marinus Beroe_cucumis
Sebastes_marinus Meganyctiphanes_norvegica
Sebastes_marinus Boreomysis_arctica
Mallotus_villosus Thysanoessa_raschii
Mallotus_villosus Thysanoessa_longicaudata
Mallotus_villosus Thysanoessa_inermis
Mallotus_villosus Themisto_libellula
Mallotus_villosus Themisto_abyssorum
Mallotus_villosus Boremysis_arctica
Mallotus_villosus Neoscolecithrix_farrani
Mallotus_villosus Mertensia_ovum
Mallotus_villosus Beroe_cucumis
Mallotus_villosus Meganyctiphanes_norvegica
Mallotus_villosus Lebbeus_polaris
Eumicotremus_derjugini Pandalus_borealis
Eumicotremus_derjugini Pandalus_borealis.1
Eumicotremus_derjugini Sabinea_septemcarinata
Eumicotremus_derjugini Lebbeus_polaris.1
Raja_clavata Fucus_distichus
Raja_clavata Pylaiella_littoralis
Raja_clavata Chordaria_flagelliformis
Raja_clavata Acrosiphonia
Raja_clavata Alaria_esculenta
Raja_clavata Laminaria_saccharina
Raja_clavata Laminaria_digitata
Raja_clavata Saccorhiza_dermatodea
Raja_clavata Laminaria_solidungula
Raja_clavata Phycodrys_rubens
Raja_clavata Ptilta_gunneri
Raja_clavata Fimbrifolium_dichotomum
Raja_clavata Desmarestia_aculeata
Raja_clavata Palmaria_palmata
Raja_clavata Devaleraea_ramentacea
Raja_clavata Turnerella_pennyi
Raja_clavata Desmarestia_viridis
Raja_clavata Lebbeus_polaris
Raja_clavata Pandalus_borealis
Raja_clavata Glycera_capitata
Raja_clavata Harmothoe_imbricata
Raja_clavata Heteromastus_filiformis
Raja_clavata Leitoscoloplos_mammosus
Raja_clavata Levinsenia_gracilis
Raja_clavata Lumbrineris
Raja_clavata Lysippe_labiata
Raja_clavata Nephtys_ciliata
Raja_clavata Nereimyra_punctata
