PREDATOR PREY
Lutjanus_synagris Bivalvia
Lutjanus_synagris Scaphopoda
Lutjanus_synagris Squids
Lutjanus_synagris Octopuses
Lutjanus_synagris Polychaetes
Lutjanus_synagris Stomatopods
Lutjanus_synagris Amphipoda
Lutjanus_synagris Tanaids
Lutjanus_synagris Isopoda
Lutjanus_synagris Shrimps
Lutjanus_synagris Spiny_Lobsters
Lutjanus_synagris Scyllarid_Lobsters
Lutjanus_synagris Hermit_crabs
Lutjanus_synagris Crabs
Lutjanus_synagris Holothurians
Lutjanus_synagris Phaeoptyx_conklini
Lutjanus_synagris Hypoatherina_harringtonensis
Lutjanus_synagris Atherinomorus_stipes
Lutjanus_synagris Heteroconger_longissimus
Lutjanus_synagris Chilomycterus_antennatus
Lutjanus_synagris Diodon_holocanthus
Lutjanus_synagris Diodon_hysterix
Lutjanus_synagris Anchoa_hepsetus
Lutjanus_synagris Anocha_lyolepis
Ocyurus_chrysurus Microfauna
Ocyurus_chrysurus Gastropoda
Ocyurus_chrysurus Bivalvia
Ocyurus_chrysurus Squids
Ocyurus_chrysurus Octopuses
Ocyurus_chrysurus Stomatopods
Ocyurus_chrysurus Shrimps
Ocyurus_chrysurus Crabs
Ocyurus_chrysurus Jenkinsia_lamprotaenia
Malacanthus_plumieri Sipunculid_worms
Malacanthus_plumieri Chitons
Malacanthus_plumieri Polychaetes
Malacanthus_plumieri Stomatopods
Malacanthus_plumieri Amphipoda
Malacanthus_plumieri Shrimps
Malacanthus_plumieri Crabs
Malacanthus_plumieri Ophiuroids
Malacanthus_plumieri Echinoids
Malacanthus_plumieri Heteroconger_longissimus
Malacanthus_plumieri Halichoeres_bivittatus
Malacanthus_plumieri Halichoeres_garnoti
Malacanthus_plumieri Halichoeres_maculipinna
Malacanthus_plumieri Halichoeres_poeyi
Malacanthus_plumieri Halichoeres_radiatus
Megalops_atlanticus Hypoatherina_harringtonensis
Megalops_atlanticus Atherinomorus_stipes
Aluterus_schoepfii Benthic_algae
Aluterus_schoepfii Gastropoda
Aluterus_schoepfii Hermit_crabs
Aluterus_scripta Benthic_algae
Aluterus_scripta Symbiotic_algae
Aluterus_scripta Sponges
Aluterus_scripta Hydrozoans
Aluterus_scripta Sea_Fan
Aluterus_scripta Sea_anemones
Aluterus_scripta Gastropoda
Aluterus_scripta Shrimps
Aluterus_scripta Tunicates
Cantherhines_macrocerus Benthic_algae
Cantherhines_macrocerus Symbiotic_algae
Cantherhines_macrocerus Sponges
Cantherhines_macrocerus Hydrozoans
Cantherhines_macrocerus Sea_Fan
Cantherhines_macrocerus Holothurians
Cantherhines_pullus Detritus
Cantherhines_pullus Benthic_algae
Cantherhines_pullus Symbiotic_algae
Cantherhines_pullus Microfauna
Cantherhines_pullus Sponges
Cantherhines_pullus Hydrozoans
Cantherhines_pullus Sea_Fan
Cantherhines_pullus Sea_anemones
Cantherhines_pullus Stony_corals
Cantherhines_pullus Bryozoans
Cantherhines_pullus Bivalvia
Cantherhines_pullus Amphipoda
Cantherhines_pullus Shrimps
Cantherhines_pullus Ophiuroids
Cantherhines_pullus Echinoids
Cantherhines_pullus Tunicates
Monacanthus_ciliatus Detritus
Monacanthus_ciliatus Benthic_algae
Monacanthus_ciliatus Symbiotic_algae
Monacanthus_ciliatus Microfauna
Monacanthus_ciliatus Hydrozoans
Monacanthus_ciliatus Gastropoda
Monacanthus_ciliatus Bivalvia
Monacanthus_ciliatus Polychaetes
Monacanthus_ciliatus Amphipoda
Monacanthus_ciliatus Tanaids
Monacanthus_ciliatus Isopoda
Monacanthus_ciliatus Shrimps
Mugil_curema Detritus
Mugil_curema Benthic_algae
Mulloidichthys_martinicus Microfauna
Mulloidichthys_martinicus Sipunculid_worms
Mulloidichthys_martinicus Chitons
Mulloidichthys_martinicus Gastropoda
Mulloidichthys_martinicus Bivalvia
Mulloidichthys_martinicus Scaphopoda
Mulloidichthys_martinicus Polychaetes
Mulloidichthys_martinicus Stomatopods
Mulloidichthys_martinicus Amphipoda
Mulloidichthys_martinicus Tanaids
Mulloidichthys_martinicus Isopoda
Mulloidichthys_martinicus Shrimps
Mulloidichthys_martinicus Crabs
Mulloidichthys_martinicus Ophiuroids
Mulloidichthys_martinicus Echinoids
Pseudupeneus_maculatus Microfauna
Pseudupeneus_maculatus Sipunculid_worms
Pseudupeneus_maculatus Gastropoda
Pseudupeneus_maculatus Bivalvia
Pseudupeneus_maculatus Polychaetes
Pseudupeneus_maculatus Stomatopods
Pseudupeneus_maculatus Amphipoda
Pseudupeneus_maculatus Tanaids
Pseudupeneus_maculatus Isopoda
Pseudupeneus_maculatus Shrimps
Pseudupeneus_maculatus Crabs
Pseudupeneus_maculatus Ophiuroids
Pseudupeneus_maculatus Coryphopterus_glaucofraenum
Echidna_catenata Shrimps
Echidna_catenata Crabs
Gymnothorax_moringa Haemulon_aurolineatum
Gymnothorax_moringa Lutjanus_griseus
Gymnothorax_vicinus Octopuses
Gymnothorax_vicinus Crabs
Gymnothorax_vicinus Scarus_coelestinus
Gymnothorax_vicinus Scarus_iserti
Gymnothorax_vicinus Scarus_guacamaia
Gymnothorax_vicinus Scarus_taeniopterus
Gymnothorax_vicinus Scarus_vetula
Aetobatus_narinari Sipunculid_worms
Aetobatus_narinari Gastropoda
Aetobatus_narinari Bivalvia
Aetobatus_narinari Squids
Aetobatus_narinari Octopuses
Aetobatus_narinari Polychaetes
Aetobatus_narinari Echiuroids
Aetobatus_narinari Shrimps
Aetobatus_narinari Acanthurus_bahianus
Aetobatus_narinari Acanthurus_chirugus
Aetobatus_narinari Acanthurus_coeruleus
Aetobatus_narinari Antennarius_multiocellatus
Aetobatus_narinari Antennarius_striatus
Aetobatus_narinari Phaeoptyx_conklini
Aetobatus_narinari Phaeoptyx_maculatus
Aetobatus_narinari Hypoatherina_harringtonensis
Aetobatus_narinari Atherinomorus_stipes
Aetobatus_narinari Aulostomus_maculatus
Aetobatus_narinari Melichthys_niger
Aetobatus_narinari "Platybelone_argalus argalus"
Aetobatus_narinari Strongylura_timucu
Aetobatus_narinari Ophioblennius_atlanticus
Aetobatus_narinari Scartella_cristata
Aetobatus_narinari Bothus_ocellatus
Aetobatus_narinari Parablennius_marmoreus...69
Aetobatus_narinari Oligoplites_saurus
Aetobatus_narinari Holacanthus_ciliaris...84
Aetobatus_narinari Chaetodon_capistratus
Aetobatus_narinari Chaetodon_sedentarius
Aetobatus_narinari Chaetodon_striatus
Aetobatus_narinari Amblycirrhitus_pinos
Aetobatus_narinari Labrisomus_nuchipinnis
Aetobatus_narinari Harengula_clupeola
Aetobatus_narinari Harengula_humeralis
Aetobatus_narinari Jenkinsia_lamprotaenia
Aetobatus_narinari Opisthonema_oglinum
Aetobatus_narinari Heteroconger_longissimus
Aetobatus_narinari Inermia_vittata
Aetobatus_narinari Anchoa_hepsetus
Aetobatus_narinari Eucinostomus_argenteus
Aetobatus_narinari Gerres_cinereus
Aetobatus_narinari Gramma_loreto
Aetobatus_narinari Gramma_melacara
Aetobatus_narinari Rypticus_saponaceus
Aetobatus_narinari Anisotremus_virginicus
Aetobatus_narinari Haemulon_aurolineatum
Aetobatus_narinari Haemulon_carbonarium
Aetobatus_narinari Haemulon_chrysargyreum
Aetobatus_narinari Haemulon_flavolineatum
Aetobatus_narinari Hemiramphus_balao
Aetobatus_narinari Hemiramphus_brasiliensis
Aetobatus_narinari Holocentrus_ascensionis
Aetobatus_narinari Holocentrus_coruscus
Aetobatus_narinari Neoniphon_marianus
Aetobatus_narinari Holocentrus_rufus
Aetobatus_narinari Sargocentron_vexillarium
Aetobatus_narinari Myripristis_jacobus
Aetobatus_narinari Clepticus_parrae
Aetobatus_narinari Halichoeres_bivittatus
Aetobatus_narinari Halichoeres_garnoti
Aetobatus_narinari Halichoeres_maculipinna
Aetobatus_narinari Halichoeres_radiatus
Aetobatus_narinari Xyrichtys_novacula
Aetobatus_narinari Xyrichtys_splendens
Aetobatus_narinari Thalassoma_bifasciatum
Aetobatus_narinari Lutjanus_mahagoni
Aetobatus_narinari Cantherhines_pullus
Aetobatus_narinari Monacanthus_ciliatus
Aetobatus_narinari Mugil_curema
Aetobatus_narinari Mulloidichthys_martinicus
Aetobatus_narinari Pseudupeneus_maculatus
Aetobatus_narinari Echidna_catenata
Aetobatus_narinari Gymnothorax_moringa
Aetobatus_narinari Myrichthys_breviceps
Aetobatus_narinari Myrichthys_ocellatus
Aetobatus_narinari Opistognathus_aurifrons
Aetobatus_narinari Opistognathus_maxillosus
Aetobatus_narinari Pempheris_schomburki
Aetobatus_narinari Abudefduf_saxatilis
Aetobatus_narinari Abudefduf_tauru
Aetobatus_narinari Chromis_cyanea
Aetobatus_narinari Chromis_multilineata
Aetobatus_narinari Microspathodon_chrysurus
Aetobatus_narinari Stegastes_fuscus
Aetobatus_narinari Stegastes_leucostictus
Aetobatus_narinari Stegastes_planifrons
Aetobatus_narinari Stegastes_variabillis
Aetobatus_narinari Heteropriacanthus_cruentatus
Aetobatus_narinari Scarus_iserti
Aetobatus_narinari Sparisoma_aurofrenatum
Aetobatus_narinari Sparisoma_radians
Aetobatus_narinari Equetus_lanceolatus
Aetobatus_narinari Equetus_punctatus
Aetobatus_narinari Odontoscion_dentex
Aetobatus_narinari Pareques_acuminatus
Aetobatus_narinari Scorpaena_grandicornis
Aetobatus_narinari Scorpaenodes_caribbaeus
Aetobatus_narinari Cephalopholis_cruentata
Aetobatus_narinari Cephalopholis_fulva
Aetobatus_narinari Hypoplectrus_aberrans
Aetobatus_narinari Hypoplectrus_chlorurus
Aetobatus_narinari Hypoplectrus_nigricans
Aetobatus_narinari Hypoplectrus_puella
Aetobatus_narinari Serranus_tigrinus
Aetobatus_narinari Synodus_synodus
Aetobatus_narinari Canthigaster_rostrata
Aetobatus_narinari Sphoeroides_spengleri
Ogcocephalus_nasutus Benthic_algae
Ogcocephalus_nasutus Gastropoda
Ogcocephalus_nasutus Bivalvia
Ogcocephalus_nasutus Polychaetes
Ogcocephalus_nasutus Barnacles
Ogcocephalus_nasutus Crabs
Ogcocephalus_nasutus Sphoeroides_spengleri
Myrichthys_breviceps Stomatopods
Myrichthys_breviceps Crabs
Myrichthys_breviceps Echinoids
Myrichthys_ocellatus Polychaetes
Myrichthys_ocellatus Stomatopods
Myrichthys_ocellatus Shrimps
Myrichthys_ocellatus Crabs
Ophichthus_ophis Octopuses
Ophichthus_ophis Haemulon_aurolineatum
Opistognathus_aurifrons Microfauna
Opistognathus_maxillosus Microfauna
Opistognathus_maxillosus Polychaetes
Opistognathus_maxillosus Isopoda
Opistognathus_maxillosus Shrimps
Opistognathus_whitehurstii Isopoda
Opistognathus_whitehurstii Shrimps
Opistognathus_whitehurstii Crabs
Opistognathus_whitehurstii Ophiuroids
Acanthostracion_polygonius Symbiotic_algae
Acanthostracion_polygonius Sponges
Acanthostracion_polygonius Sea_Fan
Acanthostracion_polygonius Gastropoda
Acanthostracion_polygonius Shrimps
Acanthostracion_polygonius Tunicates
Acanthostracion_quadricomis Benthic_algae
Acanthostracion_quadricomis Symbiotic_algae
Acanthostracion_quadricomis Microfauna
Acanthostracion_quadricomis Sponges
Acanthostracion_quadricomis Sea_Fan
Acanthostracion_quadricomis Sea_anemones
Acanthostracion_quadricomis Bivalvia
Acanthostracion_quadricomis Polychaetes
Acanthostracion_quadricomis Amphipoda
Acanthostracion_quadricomis Shrimps
Acanthostracion_quadricomis Hermit_crabs
Acanthostracion_quadricomis Tunicates
Lactophrys_trigonus Benthic_algae
Lactophrys_trigonus Microfauna
Lactophrys_trigonus Chitons
Lactophrys_trigonus Gastropoda
Lactophrys_trigonus Bivalvia
Lactophrys_trigonus Polychaetes
Lactophrys_trigonus Amphipoda
Lactophrys_trigonus Shrimps
Lactophrys_trigonus Hermit_crabs
Lactophrys_trigonus Crabs
Lactophrys_trigonus Asteroids
Lactophrys_trigonus Ophiuroids
Lactophrys_trigonus Echinoids
Lactophrys_trigonus Holothurians
Lactophrys_trigonus Tunicates
Lactophrys_bicaudalis Benthic_algae
Lactophrys_bicaudalis Gastropoda
Lactophrys_bicaudalis Polychaetes
Lactophrys_bicaudalis Crabs
Lactophrys_bicaudalis Asteroids
Lactophrys_bicaudalis Ophiuroids
Lactophrys_bicaudalis Echinoids
Lactophrys_bicaudalis Holothurians
Lactophrys_bicaudalis Tunicates
Lactophrys_triqueter Benthic_algae
Lactophrys_triqueter Microfauna
Lactophrys_triqueter Sponges
Lactophrys_triqueter Sipunculid_worms
Lactophrys_triqueter Chitons
Lactophrys_triqueter Gastropoda
Lactophrys_triqueter Bivalvia
Lactophrys_triqueter Polychaetes
Lactophrys_triqueter Amphipoda
Lactophrys_triqueter Shrimps
Lactophrys_triqueter Hermit_crabs
Lactophrys_triqueter Crabs
Lactophrys_triqueter Hemichordates
Lactophrys_triqueter Echinoids
Lactophrys_triqueter Tunicates
Pempheris_schomburki Microfauna
Pempheris_schomburki Polychaetes
Pempheris_schomburki Amphipoda
Centropyge_argi Detritus
Centropyge_argi Benthic_algae
Holacanthus_ciliaris...183 Benthic_algae
Holacanthus_ciliaris...183 Symbiotic_algae
Holacanthus_ciliaris...183 Sponges
Holacanthus_ciliaris...183 Hydrozoans
Holacanthus_ciliaris...183 Bryozoans
Holacanthus_ciliaris...183 Tunicates
Holacanthus_tricolor Benthic_algae
Holacanthus_tricolor Sponges
Holacanthus_tricolor Sea_anemones
Pomacanthus_arcuatus Benthic_algae
Pomacanthus_arcuatus Symbiotic_algae
Pomacanthus_arcuatus Microfauna
Pomacanthus_arcuatus Sponges
Pomacanthus_arcuatus Hydrozoans
Pomacanthus_arcuatus Sea_Fan
Pomacanthus_arcuatus Sea_anemones
Pomacanthus_arcuatus Stony_corals
Pomacanthus_arcuatus Tunicates
Pomacanthus_paru Benthic_algae
Pomacanthus_paru Symbiotic_algae
Pomacanthus_paru Microfauna
Pomacanthus_paru Sponges
Pomacanthus_paru Hydrozoans
Pomacanthus_paru Sea_Fan
Pomacanthus_paru Sea_anemones
Pomacanthus_paru Stony_corals
Pomacanthus_paru Tunicates
Abudefduf_saxatilis Benthic_algae
Abudefduf_saxatilis Microfauna
Abudefduf_saxatilis Sea_anemones
Abudefduf_saxatilis Gastropoda
Abudefduf_saxatilis Polychaetes
Abudefduf_saxatilis Barnacles
Abudefduf_saxatilis Jenkinsia_lamprotaenia
Abudefduf_tauru Benthic_algae
Abudefduf_tauru Symbiotic_algae
Abudefduf_tauru Sea_anemones
Abudefduf_tauru Chitons
Abudefduf_tauru Gastropoda
Abudefduf_tauru Crabs
Chromis_cyanea Microfauna
Chromis_multilineata Microfauna
Microspathodon_chrysurus Detritus
Microspathodon_chrysurus Benthic_algae
Microspathodon_chrysurus Symbiotic_algae
Microspathodon_chrysurus Microfauna
Microspathodon_chrysurus Sponges
Microspathodon_chrysurus Stony_corals
Microspathodon_chrysurus Gastropoda
Microspathodon_chrysurus Amphipoda
Microspathodon_chrysurus Shrimps
Microspathodon_chrysurus Ophiuroids
Stegastes_fuscus Detritus
Stegastes_fuscus Benthic_algae
Stegastes_fuscus Symbiotic_algae
Stegastes_fuscus Microfauna
Stegastes_fuscus Hydrozoans
Stegastes_fuscus Sea_anemones
Stegastes_fuscus Gastropoda
Stegastes_fuscus Bivalvia
Stegastes_fuscus Polychaetes
Stegastes_fuscus Amphipoda
Stegastes_fuscus Isopoda
Stegastes_fuscus Shrimps
Stegastes_fuscus Hermit_crabs
Stegastes_fuscus Crabs
Stegastes_fuscus Tunicates
Stegastes_leucostictus Detritus
Stegastes_leucostictus Benthic_algae
Stegastes_leucostictus Symbiotic_algae
Stegastes_leucostictus Zooplankton
Stegastes_leucostictus Microfauna
Stegastes_leucostictus Hydrozoans
Stegastes_leucostictus Stony_corals
Stegastes_leucostictus Gastropoda
Stegastes_leucostictus Polychaetes
Stegastes_leucostictus Amphipoda
Stegastes_leucostictus Shrimps
Stegastes_leucostictus Hermit_crabs
Stegastes_leucostictus Crabs
Stegastes_leucostictus Tunicates
Stegastes_planifrons Detritus
Stegastes_planifrons Benthic_algae
Stegastes_planifrons Symbiotic_algae
Stegastes_planifrons Microfauna
Stegastes_planifrons Sea_anemones
Stegastes_planifrons Stony_corals
Stegastes_planifrons Polychaetes
Stegastes_planifrons Amphipoda
Stegastes_planifrons Isopoda
Stegastes_planifrons Shrimps
Stegastes_planifrons Hermit_crabs
Stegastes_planifrons Crabs
Stegastes_planifrons Asteroids
Stegastes_planifrons Ophiuroids
Stegastes_planifrons Echinoids
Stegastes_planifrons Holothurians
Stegastes_variabillis Detritus
Stegastes_variabillis Benthic_algae
Stegastes_variabillis Symbiotic_algae
Stegastes_variabillis Sponges
Stegastes_variabillis Hydrozoans
Stegastes_variabillis Stony_corals
Stegastes_variabillis Gastropoda
Stegastes_variabillis Bivalvia
Stegastes_variabillis Polychaetes
Stegastes_variabillis Amphipoda
Stegastes_variabillis Tanaids
Stegastes_variabillis Isopoda
Stegastes_variabillis Shrimps
Stegastes_variabillis Ophiuroids
Priacanthus_arenatus Microfauna
Priacanthus_arenatus Squids
Priacanthus_arenatus Octopuses
Priacanthus_arenatus Polychaetes
Priacanthus_arenatus Isopoda
Priacanthus_arenatus Shrimps
Priacanthus_arenatus Crabs
Priacanthus_arenatus Hypoatherina_harringtonensis
Priacanthus_arenatus Atherinomorus_stipes
Heteropriacanthus_cruentatus Microfauna
Heteropriacanthus_cruentatus Gastropoda
Heteropriacanthus_cruentatus Squids
Heteropriacanthus_cruentatus Octopuses
Heteropriacanthus_cruentatus Polychaetes
Heteropriacanthus_cruentatus Amphipoda
Heteropriacanthus_cruentatus Isopoda
Heteropriacanthus_cruentatus Shrimps
Heteropriacanthus_cruentatus Crabs
Heteropriacanthus_cruentatus Jenkinsia_lamprotaenia
Scarus_coelestinus Benthic_algae
Scarus_coelestinus Symbiotic_algae
Scarus_coelestinus Zooplankton
Scarus_coelestinus Sponges
Scarus_coelestinus Stony_corals
Scarus_coelestinus Chitons
Scarus_coelestinus Gastropoda
Scarus_coelestinus Bivalvia
Scarus_coelestinus Scaphopoda
Scarus_coelestinus Amphipoda
Scarus_coelestinus Isopoda
Scarus_coelestinus Shrimps
Scarus_coelestinus Crabs
Scarus_coelestinus Echinoids
Scarus_iserti Benthic_algae
Scarus_guacamaia Benthic_algae
Scarus_taeniopterus Benthic_algae
Scarus_taeniopterus Sponges
Scarus_vetula Benthic_algae
Scarus_vetula Symbiotic_algae
Scarus_vetula Sponges
Scarus_vetula Sea_Fan
Sparisoma_aurofrenatum Benthic_algae
Sparisoma_aurofrenatum Symbiotic_algae
Sparisoma_aurofrenatum Sea_Fan
Sparisoma_aurofrenatum Stony_corals
Sparisoma_aurofrenatum Hypoatherina_harringtonensis
Sparisoma_chrysopterum Benthic_algae
Sparisoma_radians Benthic_algae
Sparisoma_rubripinne Benthic_algae
Sparisoma_rubripinne Sponges
Sparisoma_viride Benthic_algae
Sparisoma_viride Symbiotic_algae
Sparisoma_viride Sponges
Equetus_lanceolatus Polychaetes
Equetus_lanceolatus Shrimps
Equetus_lanceolatus Crabs
Equetus_punctatus Microfauna
Equetus_punctatus Gastropoda
Equetus_punctatus Bivalvia
Equetus_punctatus Polychaetes
Equetus_punctatus Stomatopods
Equetus_punctatus Isopoda
Equetus_punctatus Shrimps
Equetus_punctatus Hermit_crabs
Equetus_punctatus Crabs
Odontoscion_dentex Microfauna
Odontoscion_dentex Isopoda
Odontoscion_dentex Shrimps
Odontoscion_dentex Crabs
Pareques_acuminatus Microfauna
Pareques_acuminatus Amphipoda
Pareques_acuminatus Isopoda
Pareques_acuminatus Shrimps
Pareques_acuminatus Crabs
Euthynnus_alletteratus Squids
Euthynnus_alletteratus Polychaetes
Euthynnus_alletteratus Atherinomorus_stipes
Euthynnus_alletteratus Aulostomus_maculatus
Euthynnus_alletteratus Harengula_humeralis
Euthynnus_alletteratus Jenkinsia_lamprotaenia
Euthynnus_alletteratus Opisthonema_oglinum
Euthynnus_alletteratus Heteroconger_longissimus
Euthynnus_alletteratus Anchoa_hepsetus
Euthynnus_alletteratus Anocha_lyolepis
Euthynnus_alletteratus Pseudupeneus_maculatus
Scomberomorus_cavalla Octopuses
Scomberomorus_cavalla Shrimps
Scomberomorus_cavalla Scyllarid_Lobsters
Scomberomorus_cavalla Harengula_clupeola
Scomberomorus_cavalla Harengula_humeralis
Scomberomorus_cavalla Jenkinsia_lamprotaenia
Scomberomorus_cavalla Opisthonema_oglinum
Scomberomorus_cavalla Haemulon_album
Scomberomorus_cavalla Haemulon_aurolineatum
Scomberomorus_cavalla Haemulon_carbonarium
Scomberomorus_cavalla Haemulon_chrysargyreum
Scomberomorus_cavalla Haemulon_flavolineatum
Scomberomorus_cavalla Haemulon_macrostomum
Scomberomorus_cavalla Haemulon_parrai
Scomberomorus_cavalla Haemulon_plumieri
Scomberomorus_cavalla Haemulon_sciurus
Scomberomorus_cavalla Hemiramphus_balao
Scomberomorus_cavalla Hemiramphus_brasiliensis
Scomberomorus_cavalla Lutjanus_analis
Scomberomorus_cavalla Lutjanus_apodus
Scomberomorus_cavalla Lutjanus_cyanopterus
Scomberomorus_cavalla Lutjanus_griseus
Scomberomorus_cavalla Lutjanus_jocu
Scomberomorus_cavalla Lutjanus_mahagoni
Scomberomorus_cavalla Lutjanus_synagris
Scomberomorus_cavalla Ocyurus_chrysurus
Scomberomorus_cavalla Mugil_curema
Scomberomorus_cavalla Euthynnus_alletteratus
Scomberomorus_cavalla Scomberomorus_cavalla
Scomberomorus_cavalla Scomberomorus_regalis
Scomberomorus_cavalla Alphestes_afer
Scomberomorus_cavalla Cephalopholis_cruentata
Scomberomorus_cavalla Cephalopholis_fulva
Scomberomorus_cavalla Epinephelus_adscensionis
Scomberomorus_cavalla Epinephelus_guttatus
Scomberomorus_cavalla Epinephelus_striatus
Scomberomorus_cavalla Mycteroperca_tigris
Scomberomorus_cavalla Mycteroperca_venenosa
Scomberomorus_cavalla Paranthias_furcifer
Scomberomorus_cavalla Serranus_tigrinus
Scomberomorus_regalis Octopuses
Scomberomorus_regalis Shrimps
Scomberomorus_regalis Hypoatherina_harringtonensis
Scomberomorus_regalis Atherinomorus_stipes
Scomberomorus_regalis "Platybelone_argalus argalus"
Scomberomorus_regalis Strongylura_timucu
Scomberomorus_regalis "Tylosurus_acus acus"
Scomberomorus_regalis "Tylosurus_crocodilus crocodilus"
Scomberomorus_regalis Carangoides_ruber
Scomberomorus_regalis Selar_crumenophthalmus
Scomberomorus_regalis Harengula_clupeola
Scomberomorus_regalis Harengula_humeralis
Scomberomorus_regalis Jenkinsia_lamprotaenia
Scomberomorus_regalis Opisthonema_oglinum
Scomberomorus_regalis Inermia_vittata
Scomberomorus_regalis Anchoa_hepsetus
Scomberomorus_regalis Hemiramphus_brasiliensis
Scomberomorus_regalis Bodianus_rufus
Scomberomorus_regalis Clepticus_parrae
Scomberomorus_regalis Halichoeres_bivittatus
Scomberomorus_regalis Halichoeres_garnoti
Scomberomorus_regalis Halichoeres_maculipinna
Scomberomorus_regalis Halichoeres_poeyi
Scomberomorus_regalis Halichoeres_radiatus
Scomberomorus_regalis Xyrichtys_novacula
Scomberomorus_regalis Xyrichtys_splendens
Scomberomorus_regalis Lachnolaimus_maximus
Scomberomorus_regalis Thalassoma_bifasciatum
Scomberomorus_regalis Chromis_cyanea
Scomberomorus_regalis Chromis_multilineata
Scorpaena_brasiliensis Stomatopods
Scorpaena_brasiliensis Shrimps
Scorpaena_brasiliensis Crabs
Scorpaena_grandicornis Shrimps
Scorpaena_inermis Stomatopods
Scorpaena_inermis Shrimps
Scorpaena_inermis Crabs
Scorpaena_plumieri Octopuses
Scorpaena_plumieri Shrimps
Scorpaena_plumieri Hermit_crabs
Scorpaena_plumieri Crabs
Scorpaena_plumieri Acanthurus_bahianus
Scorpaena_plumieri Acanthurus_chirugus
Scorpaena_plumieri Acanthurus_coeruleus
Scorpaena_plumieri Jenkinsia_lamprotaenia
Scorpaena_plumieri Heteroconger_longissimus
Scorpaenodes_caribbaeus Shrimps
Scorpaenodes_caribbaeus Crabs
Scorpaenodes_caribbaeus Holacanthus_ciliaris...183
Scorpaenodes_caribbaeus Holacanthus_tricolor
Alphestes_afer Octopuses
Alphestes_afer Shrimps
Alphestes_afer Crabs
Alphestes_afer Acanthurus_bahianus
Alphestes_afer Acanthurus_chirugus
Alphestes_afer Acanthurus_coeruleus
Alphestes_afer Heteroconger_longissimus
Cephalopholis_cruentata Gastropoda
Cephalopholis_cruentata Stomatopods
Cephalopholis_cruentata Shrimps
Cephalopholis_cruentata Crabs
Cephalopholis_cruentata Phaeoptyx_conklini
Cephalopholis_cruentata Phaeoptyx_maculatus
Cephalopholis_cruentata Holacanthus_ciliaris...84
Cephalopholis_cruentata Chaetodon_capistratus
Cephalopholis_cruentata Chaetodon_sedentarius
Cephalopholis_cruentata Chaetodon_striatus
Cephalopholis_cruentata Coryphopterus_glaucofraenum
Cephalopholis_cruentata Haemulon_album
Cephalopholis_cruentata Haemulon_aurolineatum
Cephalopholis_cruentata Haemulon_carbonarium
Cephalopholis_cruentata Haemulon_chrysargyreum
Cephalopholis_cruentata Haemulon_flavolineatum
Cephalopholis_cruentata Haemulon_macrostomum
Cephalopholis_cruentata Haemulon_parrai
Cephalopholis_cruentata Haemulon_plumieri
Cephalopholis_cruentata Haemulon_sciurus
Cephalopholis_cruentata Holocentrus_coruscus
Cephalopholis_cruentata Abudefduf_saxatilis
Cephalopholis_fulva Stomatopods
Cephalopholis_fulva Shrimps
Cephalopholis_fulva Crabs
Cephalopholis_fulva Acanthurus_bahianus
Cephalopholis_fulva Acanthurus_chirugus
Cephalopholis_fulva Acanthurus_coeruleus
Cephalopholis_fulva Aulostomus_maculatus
Cephalopholis_fulva Amblycirrhitus_pinos
Cephalopholis_fulva Labrisomus_guppyi
Cephalopholis_fulva Cantherhines_pullus
Cephalopholis_fulva Monacanthus_ciliatus
Cephalopholis_fulva Scarus_coelestinus
Cephalopholis_fulva Scarus_iserti
Cephalopholis_fulva Scarus_guacamaia
Cephalopholis_fulva Scarus_taeniopterus
Cephalopholis_fulva Scarus_vetula
Cephalopholis_fulva Sparisoma_aurofrenatum
Cephalopholis_fulva Sparisoma_chrysopterum
Cephalopholis_fulva Sparisoma_radians
Cephalopholis_fulva Sparisoma_rubripinne
Cephalopholis_fulva Sparisoma_viride
Cephalopholis_fulva Sphoeroides_spengleri
Epinephelus_adscensionis Chitons
Epinephelus_adscensionis Gastropoda
Epinephelus_adscensionis Shrimps
Epinephelus_adscensionis Crabs
Epinephelus_adscensionis Cantherhines_pullus
Epinephelus_adscensionis Sparisoma_aurofrenatum
Epinephelus_adscensionis Sparisoma_chrysopterum
Epinephelus_adscensionis Sparisoma_radians
Epinephelus_adscensionis Sparisoma_rubripinne
Epinephelus_adscensionis Sparisoma_viride
Epinephelus_guttatus Octopuses
Epinephelus_guttatus Echiuroids
Epinephelus_guttatus Stomatopods
Epinephelus_guttatus Shrimps
Epinephelus_guttatus Crabs
Epinephelus_guttatus Aulostomus_maculatus
Epinephelus_guttatus Inermia_vittata
Epinephelus_guttatus Cantherhines_pullus
Epinephelus_guttatus Mulloidichthys_martinicus
Epinephelus_guttatus Gymnothorax_moringa
Epinephelus_guttatus Gymnothorax_vicinus
Epinephelus_guttatus Scarus_coelestinus
Epinephelus_guttatus Scarus_iserti
Epinephelus_guttatus Scarus_guacamaia
Epinephelus_guttatus Scarus_taeniopterus
Epinephelus_guttatus Scarus_vetula
Epinephelus_guttatus Sparisoma_aurofrenatum
Epinephelus_guttatus Sparisoma_chrysopterum
Epinephelus_guttatus Sparisoma_radians
Epinephelus_guttatus Sparisoma_rubripinne
Epinephelus_guttatus Sparisoma_viride
Epinephelus_itajara Spiny_Lobsters
